,date,outbreaks_per_million,illnesses_per_million
0,1980-07,0.07481735722502517,14.866648982713825
1,1981-07,0.02178934053863984,1.8128731328148346
2,1982-07,0.03885003823589274,3.241819857239494
3,1983-07,0.034218744299328904,10.115916283489108
4,1984-07,0.016962089202637386,1.0134848298575838
5,1985-07,0.01260928052743898,0.21435776896646266
6,1986-07,0.01665764343757069,0.6621413266434351
7,1987-07,0.04127285598704228,7.2557680825220325
8,1988-07,0.032719836400818,3.366053169734151
9,1989-07,0.03241228329392005,1.1060691674050218
10,1990-04,0.004019454266594647,0.040194542665946464
11,1990-05,0.012045773793371675,4.541256720101122
12,1990-06,0.016042352044392586,0.6657576098422923
13,1990-07,0.03204871467225329,1.946959416339387
14,1990-08,0.012003841317140244,1.1323623642502296
15,1990-10,0.007983075918033631,0.13172075264755492
16,1990-11,0.003987717761146196,0.011963153283438591
17,1990-12,0.00398406374501992,0.250996015936255
18,1991-01,0.007961466289350634,0.043788064591428484
19,1991-02,0.007953867664638209,0.12328494880189225
20,1991-03,0.015893198173892484,0.3456770602821615
21,1991-05,0.007927385362968855,1.5537675311418957
22,1991-06,0.04353332404166372,10.511318968605348
23,1991-07,0.03557593545733574,0.7194244725816783
24,1991-08,0.03552958859398429,42.5170743508012
25,1991-09,0.007884880930910679,0.05913660698183009
26,1991-10,0.007874945821896401,0.13781155188318703
27,1991-12,0.003928809982304288,0.019644049911521445
28,1992-01,0.01569981952729735,0.918439442346895
29,1992-02,0.019605536697378897,11.87311302393266
30,1992-03,0.015668455894065306,0.6698264894712919
31,1992-04,0.007825032390375696,0.5986149778637407
32,1992-05,0.023447575185866053,2.512798474085312
33,1992-06,0.031225603508306332,3.481654791176156
34,1992-07,0.023390900049016575,0.9005496518871381
35,1992-08,0.01167951479828172,0.8019933494820114
36,1992-09,0.01166452805910863,0.18274427292603518
37,1992-10,0.003883495145631068,0.07766990291262135
38,1992-12,0.0038750678503472647,0.02325040710208359
39,1993-01,0.0077420357835249485,0.13161460831992414
40,1993-03,0.015455353493809349,1557.5673420758653
41,1993-04,0.01157988155782767,0.28177711790713994
42,1993-05,0.0038559420610815207,0.2043649292373206
43,1993-06,0.007703566896291013,1.1016100661696149
44,1993-07,0.011542012330782257,0.7040627521777176
45,1993-08,0.030742034593467013,0.8108211624026924
46,1993-09,0.011514546333035622,0.3454363899910687
47,1993-10,0.003833767880845259,0.03450391092760733
48,1993-11,0.0076599002422354625,2.6120259826022925
49,1993-12,0.011478859498521529,0.41706522844628224
50,1994-01,0.003822629880231341,0.03440366892208207
51,1994-02,0.007639127682862437,0.15278255365724874
52,1994-03,0.011448633423035879,2.003510849031279
53,1994-04,0.0038121377404661074,0.07624275480932215
54,1994-05,0.011425524303298018,0.3389572209978412
55,1994-06,0.030436768039350075,3.4888145365105023
56,1994-07,0.01520161108871426,2.3752517326116034
57,1994-08,0.011388656317197434,1.1654391631265375
58,1994-09,0.003791900482978975,0.758380096595795
59,1994-10,0.003787878787878788,0.03787878787878788
60,1994-11,0.007568303663402651,0.2686747800507941
61,1995-01,0.007554296506137866,0.11331444759206799
62,1995-02,0.0037738695695487606,0.007547739139097521
63,1995-03,0.007541194013947113,0.03016477605578845
64,1995-04,0.0037669039642962616,0.011300711892888785
65,1995-05,0.01129007973136446,0.14677103650773798
66,1995-06,0.018797699851766186,0.39099215691673667
67,1995-07,0.030043563304319783,21.368484400197445
68,1995-08,0.03001087811904477,2.6447086342408204
69,1995-09,0.018735011647633585,0.7494004659053434
70,1995-10,0.01497118088798639,0.16468298976785029
71,1995-11,0.0037391564121717026,0.048609033358232134
72,1995-12,0.011207829975358598,5.461949141324757
73,1996-01,0.003733014714694599,0.10825742672614336
74,1996-03,0.00372689316004554,0.022361358960273237
75,1996-04,0.007446571226415148,0.040956141745283316
76,1996-06,0.02601166950700574,1.159377269455113
77,1996-07,0.018560450380928774,1.046809401484383
78,1996-08,0.022246940038675965,11.549869703412606
79,1996-09,0.011110288578850736,0.12591660389364168
80,1996-10,0.003699456213354577,2.1974769907326186
81,1996-11,0.0036953551388757945,0.06282103736088851
82,1997-01,0.007377623767079808,0.05533217825309856
83,1997-02,0.0036856847007417036,0.15479875743115154
84,1997-03,0.01104728246785574,0.11415525216784266
85,1997-05,0.0036753897726850837,0.05880623636296134
86,1997-06,0.014686445201694355,2.008371381331703
87,1997-07,0.022006235592574374,0.5684944194748379
88,1997-09,0.007318233149644222,0.20125141161521612
89,1997-11,0.007302735004410435,0.05477051253307826
90,1997-12,0.0036481706374813017,5.2898474243478875
91,1998-01,0.3353136335505835,5.252032021156422
92,1998-02,0.3277733425641102,4.242843823190982
93,1998-03,0.4330737336365618,5.502583909735138
94,1998-04,0.4035776488927448,8.951424969134573
95,1998-05,0.501271362582765,9.397021847837774
96,1998-06,0.48989366190772454,13.905722314299263
97,1998-07,0.4930215587849745,16.28421207398607
98,1998-08,0.4453939686012405,15.06373097057854
99,1998-09,0.3183215630827952,11.88641654875074
100,1998-10,0.33965672990063234,6.6016260162601625
101,1998-11,0.3826438676046895,7.407407701177574
102,1998-12,0.44000434534580773,6.520720134305085
103,1999-01,0.284653912540907,3.3257665984209765
104,1999-02,0.327644571180435,4.5474186088009825
105,1999-03,0.3274087903887966,5.497589359495398
106,1999-04,0.4025880484744612,8.15240798160784
107,1999-05,0.5638152869990576,11.060834929663041
108,1999-06,0.48071748878923765,10.70493273542601
109,1999-07,0.43721328936369913,7.9522646647381015
110,1999-08,0.45462680230956937,11.845355030254844
111,1999-09,0.3468621566854232,7.748972098322804
112,1999-10,0.3964993575992854,10.155384447340255
113,1999-11,0.42109770710857436,6.320034231265129
114,1999-12,0.48846578744153846,8.257567618354766
115,2000-01,0.30634416212874477,2.9280802473235834
116,2000-02,0.4591727731151588,9.94518393863375
117,2000-03,0.5477308222867756,9.539052372552806
118,2000-04,0.48326342658967764,6.676852783544149
119,2000-05,0.48643656041210215,8.99375041988215
120,2000-06,0.45407780818216187,10.500549314212494
121,2000-07,0.43237878656287776,11.571448673178654
122,2000-08,0.42843989181723297,7.272855684236335
123,2000-09,0.32190738694008736,6.286037654863025
124,2000-10,0.35694092115504766,7.336726260573059
125,2000-11,0.42725986858907283,9.516242527665714
126,2000-12,0.4904036085334659,9.508185071925832
127,2001-01,0.3701745188061553,11.2568308433148
128,2001-02,0.30298760255627727,5.3551297195993195
129,2001-03,0.35909172463807043,8.790706239424136
130,2001-04,0.4608295108974715,6.8385692304174395
131,2001-05,0.523744262064361,14.341453618943577
132,2001-06,0.4811575693247816,8.509815988860918
133,2001-07,0.45267922745346195,8.74478011483742
134,2001-08,0.3260640894817073,5.12586772927157
135,2001-09,0.30123648093370176,4.423972969991457
136,2001-10,0.25202141966716834,5.425461117834875
137,2001-11,0.31127586674688845,8.18760453993782
138,2001-12,0.40539593926603384,8.034528141143205
139,2002-01,0.3632045866106549,4.805476069002511
140,2002-02,0.29664269374332153,4.910309059962981
141,2002-03,0.36621093594086623,8.391462017844992
142,2002-04,0.470498042888616,10.518245136576615
143,2002-05,0.39352255755483573,5.697370833271781
144,2002-06,0.4662653299347279,9.008663725380677
145,2002-07,0.43458609282062927,10.17279126074529
146,2002-08,0.4203286276874488,6.159030222230138
147,2002-09,0.3158296548705897,8.152569882318849
148,2002-10,0.3918440879627533,6.886746537115292
149,2002-11,0.4365753313992809,10.869339798409081
150,2002-12,0.41551248293689014,9.06163473204868
151,2003-01,0.2975778546712803,8.657439446366782
152,2003-02,0.3078200065609678,5.831286865862828
153,2003-03,0.36299521695058024,6.333402261461552
154,2003-04,0.2522460315811596,5.929509454702328
155,2003-05,0.3591780500241674,9.141772100134338
156,2003-06,0.42095092442503396,9.764681279695461
157,2003-07,0.3240150451425809,9.217193943736822
158,2003-08,0.33403352424990806,9.149763648783564
159,2003-09,0.2614738837213722,4.379687552332984
160,2003-10,0.36092394869245525,6.2285161431497995
161,2003-11,0.3400192291345391,8.551998793383861
162,2003-12,0.2642778825894359,3.8714993709205676
163,2004-01,0.38758362109842354,11.07528772147619
164,2004-02,0.5141916885106423,11.257370033792997
165,2004-03,0.4556510785755718,10.637568413362034
166,2004-04,0.43134437820862404,6.997364357606568
167,2004-05,0.4138874550156711,5.2642379609018
168,2004-06,0.40674025710409606,11.207573975162445
169,2004-07,0.2937058185070702,11.901916017408602
170,2004-08,0.3071043497910547,7.135057726812171
171,2004-09,0.2795676952116816,5.577716455686721
172,2004-10,0.27591374452139994,5.749906182124977
173,2004-11,0.40163378115301607,9.087815217614855
174,2004-12,0.5543840762214998,14.740494394748344
175,2005-01,0.27189612552377374,4.785371809218418
176,2005-02,0.24797879879463966,4.032203207797771
177,2005-03,0.3021455755623985,7.34655084850596
178,2005-04,0.3087047980759784,9.247574500605683
179,2005-05,0.3864013845089699,11.015828944334666
180,2005-06,0.31836346572844876,13.215470673110714
181,2005-07,0.34177045125474526,6.250000232351629
182,2005-08,0.3076715129329553,5.967474948644683
183,2005-09,0.22632076093131598,4.144710054667533
184,2005-10,0.23623907588929016,4.235429146300845
185,2005-11,0.21584431517367159,4.822771417161724
186,2005-12,0.27631755392096774,5.145572010211192
187,2006-01,0.32661033431951936,8.36391825205862
188,2006-02,0.2691608898170865,5.726397930858516
189,2006-03,0.2824288756896647,6.801828756192759
190,2006-04,0.41659668248850784,12.736435671886559
191,2006-05,0.4364320076913273,14.84204543079506
192,2006-06,0.39581377275152435,7.67140761256556
193,2006-07,0.38206313470895287,6.712916305456426
194,2006-08,0.3850919134704095,9.26899492596603
195,2006-09,0.2408751768689196,4.0948780067716335
196,2006-10,0.297499662088928,5.19120196881017
197,2006-11,0.3974615979489415,10.177020915549786
198,2006-12,0.560635379920216,9.627577803987043
199,2007-01,0.4301577034874846,12.174463375448111
200,2007-02,0.27657446954989473,8.407197429811859
201,2007-03,0.3263511845594413,4.199273915606688
202,2007-04,0.3560613507798022,6.099630429713809
203,2007-05,0.3458251461465483,26.12974998480362
204,2007-06,0.3987108333498104,11.569259347700331
205,2007-07,0.39172723731486253,15.459946984536565
206,2007-08,0.3482587064676617,6.908789386401327
207,2007-09,0.27173013548502645,10.00430828084506
208,2007-10,0.2847399276481903,4.386981443416886
209,2007-11,0.3109596656947764,5.180455707212976
210,2007-12,0.27435295783857305,5.285426260046727
211,2008-01,0.2972749793559042,4.356729975227085
212,2008-02,0.27395451584507663,3.894775044544463
213,2008-03,0.37600184399890085,11.273458796388097
214,2008-04,0.3592853788835021,14.58237170807902
215,2008-05,0.31947830037531333,4.950266860454597
216,2008-06,0.3488563365830176,12.49958836171982
217,2008-07,0.30911901454183843,7.524088353954535
218,2008-08,0.32198713601198725,8.72322291950843
219,2008-09,0.21338762064868266,5.416762678005021
220,2008-10,0.21321263243204067,7.774060597906714
221,2008-11,0.24255138119325342,4.228260564044553
222,2008-12,0.3242712216128036,5.984277998854466
223,2009-01,1.75438602799902,63.15462389970352
224,2009-02,1.197213078506075,37.83324171038597
225,2009-03,0.9120030980447982,26.38271327713106
226,2009-04,0.5782235420929451,13.250139473045115
227,2009-05,0.3950117429709049,7.462783838276765
228,2009-06,0.43061263234960756,7.597703187441182
229,2009-07,0.3618346121694878,7.758255648318747
230,2009-08,0.3224650560272538,4.517768007169707
231,2009-09,0.2603573497587505,4.546490220162181
232,2009-10,0.19185744702071042,5.424037654755
233,2009-11,0.29243565487452255,10.267740771149903
234,2009-12,0.6234778125968075,19.44146700008899
235,2010-01,1.1746762638373598,39.478208358688725
236,2010-02,1.355470501918061,55.46403699714478
237,2010-03,1.1148199495570368,32.07051808376871
238,2010-04,0.7934965418156832,24.086668495849942
239,2010-05,0.6732698852731103,13.831164518134617
240,2010-06,0.5078933827638075,8.323628495868004
241,2010-07,0.48493468397850864,9.090908875650442
242,2010-08,0.49428182392065784,7.944045784450312
243,2010-09,0.36802684790156187,7.073217752213352
244,2010-10,0.47420886038564436,11.497145431390726
245,2010-11,0.7447528452128078,25.147498669523383
246,2010-12,1.623972901846483,63.589494480040365
247,2011-01,1.8580536617604064,71.35956524195946
248,2011-02,1.3872348534333134,50.25910031638327
249,2011-03,1.0745424007614128,31.53492398881248
250,2011-04,0.6848654169057624,17.674672285121954
251,2011-05,0.5334533193236352,9.454335334036957
252,2011-06,0.46892563718614116,8.729725218300901
253,2011-07,0.48465785461306565,8.932468936345442
254,2011-08,0.3849114583047826,6.710289756446711
255,2011-09,0.46794871794871795,8.33974358974359
256,2011-10,0.4708369495636429,12.177701239734493
257,2011-11,0.6306018048940076,22.6664537078907
258,2011-12,1.4587798884871925,52.33372849947803
259,2012-01,2.3945777663560857,85.6357277030896
260,2012-02,2.3935065910285553,85.28744647257825
261,2012-03,1.303056494802918,40.797165844638414
262,2012-04,0.7501276842303474,18.906409675303603
263,2012-05,0.5583027378681801,13.590683790391125
264,2012-06,0.519720681893637,10.557025630367066
265,2012-07,0.5130166232949398,10.24121383397476
266,2012-08,0.4808151755113067,7.775832176149741
267,2012-09,0.423189514180313,8.25060458849287
268,2012-10,0.6136724960254372,18.562798092209857
269,2012-11,0.9945979912898355,32.70098379668913
270,2012-12,1.5403182504560142,51.45615730698628
271,2013-01,1.9172168093497084,57.592685080862765
272,2013-02,1.846681029436642,60.88018713367843
273,2013-03,1.988582379558158,60.10466455343964
274,2013-04,1.2299499477265778,38.2647572654833
275,2013-05,0.7762745520459088,15.382910000746477
276,2013-06,0.5952946437837817,14.28390498993957
277,2013-07,0.5443210396393403,11.566822092335983
278,2013-08,0.5439594982918071,5.857052272304807
279,2013-09,0.5720064601633866,9.935847020738606
280,2013-10,0.5336954400478398,10.620223460833639
281,2013-11,0.6690229636874726,18.110956550011345
282,2013-12,1.3688261002392628,42.71431307728188
283,2014-01,1.6359854242101253,52.76131797770535
284,2014-02,1.505938673907841,47.35830574515202
285,2014-03,2.125582583415451,72.51228170119644
286,2014-04,1.472948679122848,42.24026543270885
287,2014-05,0.9845553659666275,21.767166557473043
288,2014-06,0.704158971157237,11.279117805857886
289,2014-07,0.5372290498208351,8.77159945672381
290,2014-08,0.5336849232112263,7.452752986490889
291,2014-09,0.426639911808533,6.788593890835775
292,2014-10,0.4952822643906434,10.899344514470044
293,2014-11,0.7455673174922738,22.07881703229221
294,2014-12,1.202216573048281,36.742744013788084
295,2015-01,1.645858775391329,51.337651954078964
296,2015-02,2.173708992333906,73.06477089196025
297,2015-03,2.2007564092730543,60.11128550271528
298,2015-04,1.2091482939199596,28.23220667664278
299,2015-05,0.8025231321419559,15.922433660668611
300,2015-06,0.6522485559317515,13.834535160026096
301,2015-07,0.5738522691927423,12.309754926650838
302,2015-08,0.635791339878295,10.088512584245297
303,2015-09,0.5699514378134936,18.892488643588262
304,2015-10,0.7531667294475304,18.409013242488193
305,2015-11,0.7371695178849145,16.220839813374806
306,2015-12,1.1998383956125869,26.903112212505025
307,2016-01,1.6870689887308912,49.97203980616511
308,2016-02,1.844491318590752,60.858897900774664
309,2016-03,1.7752947806608352,44.05958864730982
310,2016-04,1.2470143192261598,26.30827970486831
311,2016-05,0.9858936972092239,19.547357738692316
312,2016-06,0.5949245296810458,11.077370800050723
313,2016-07,0.634792835976382,14.386573248518394
314,2016-08,0.6498730905501474,9.048709127469673
315,2016-09,0.5845059422683125,9.921137898395484
316,2016-10,0.676845103388719,14.346643698312482
317,2016-11,0.898869490263861,24.099586814565786
318,2016-12,1.8400172679499105,56.762680349877606
319,2017-01,2.4623550761042026,77.61355542512406
320,2017-02,1.671756004703817,46.630271732679525
321,2017-03,1.2579392138086916,31.97878805299938
322,2017-04,0.9985206762509992,25.040063254751136
323,2017-05,0.680754035325336,13.359412901384534
324,2017-06,0.5818965735936874,9.19335009921032
325,2017-07,0.6461737478392889,8.274100990189751
326,2017-08,0.5320457560942006,8.322056739831831
327,2017-09,0.5040880366571142,6.918915673872951
328,2017-10,0.6174925316266766,15.950354349282113
329,2017-11,0.8904992837281036,26.153042756938824
330,2017-12,1.9275629942597352,51.688154177283344
331,2018-01,2.1477004747345383,63.0442133640647
332,2018-02,1.2360825737168049,25.083581359444242
333,2018-03,1.223400938489875,27.41460599257637
334,2018-04,1.256666424716076,26.058970592527018
335,2018-05,0.7506357088279657,16.057476530479054
336,2018-06,0.7166263463534377,12.905399245869173
337,2018-07,0.6703602753784268,13.961247561648422
338,2018-08,0.6577940828671976,12.029982948064283
339,2018-09,0.7369804984646489,12.073024929205118
340,2018-10,0.5776813040408623,10.590823907415807
341,2018-11,0.9501695711091931,24.264458950962094
342,2018-12,1.8446691308394474,47.15511817907461
343,2019-01,1.8806862793236938,48.04603892486521
344,2019-02,1.5108044740235476,35.37418960390488
345,2019-03,1.8582369010612385,42.101728671334925
346,2019-04,1.082845302481387,21.537945579777674
347,2019-05,0.8446152189814948,14.818880737364855
348,2019-06,0.6644315633789442,11.380676411270539
349,2019-07,0.5940775219398559,8.438947362940517
350,2019-08,0.6272646926186416,8.33713945820311
351,2019-09,0.6452005863521276,8.594558754049096
352,2019-10,0.5749224481793425,9.822352302492575
353,2019-11,0.9699291124450546,22.274923754772633
354,2019-12,1.5439791409721642,41.672240161160126
355,2020-01,1.6649449341045093,44.084582105577425
356,2020-02,1.3607095531775582,31.059410470521673
357,2020-03,0.7105119408573889,13.612072781468694
358,2020-04,0.18400097134862164,2.5398166864842526
359,2020-05,0.11463392898570685,3.514434928114434
360,2020-06,0.13272201212031726,1.4026303553624437
361,2020-07,0.18698354095773365,2.1322155396309306
362,2020-08,0.1688527092736172,1.7156641352980035
363,2020-09,0.11756548611336627,0.9495673878387276
364,2020-10,0.10548205375824884,0.852897748959555
365,2020-11,0.1054598031971181,2.3231288075708014
366,2020-12,0.12353490069121313,3.5885382127618257
367,2021-01,0.19285821552775914,2.7090552462414914
368,2021-02,0.37976972832475164,9.349569025899838
369,2021-03,0.6901748294906139,14.294756402943152
370,2021-04,1.024528460820048,19.252095106409666
371,2021-05,0.7953484343846773,15.723194996415268
372,2021-06,0.6024096385542169,8.201807228915662
373,2021-07,0.45769345741180617,6.157783686889103
374,2021-08,0.31897926869115584,4.18885983035933
375,2021-09,0.33686235653007585,4.349133638772229
376,2021-10,0.31265970740264337,4.2720138867226565
377,2021-11,0.40265631947874997,6.646834169305933
378,2021-12,0.561662757940629,11.04102833256552
379,2022-01,0.6695088536987722,14.269845657534818
380,2022-02,1.3627903585196932,33.30131329827638
381,2022-03,1.9713746261534746,45.80070364323689
382,2022-04,1.346528665655668,30.421351412942307
383,2022-05,0.7043730976251483,12.53484380539732
384,2022-06,0.3085495109343835,4.095021179100021
385,2022-07,0.3532722707657179,4.547632027907842
386,2022-08,0.27223502854238596,4.912196888643931
387,2022-09,0.44538768516230354,6.3669514724544065
388,2022-10,0.41219868119655445,6.015711187897542
389,2022-11,0.44474958177471446,9.405408940752519
390,2022-12,0.5339299030574198,11.612229679343773
391,2023-01,1.174506677505717,27.705241270908967
392,2023-02,1.8679616074579046,48.85002627988399
393,2023-03,1.953078452017042,49.52959318255414
394,2023-04,1.3180600772246347,26.33442380026014
395,2023-05,0.8147002677002766,15.37821089250303
396,2023-06,0.5437528053412791,7.458030280910441
397,2023-07,0.5225498093161023,7.217719241178663
398,2023-08,0.533966172473833,6.541085612804455
399,2023-09,0.4415992364862194,9.981920996547563
400,2023-10,0.5626295325198807,12.102457365309224
401,2023-11,0.7722122179387998,15.808160461482787
402,2023-12,0.9134984659111823,20.4310287958323
